id	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils
GSM2449812_Treat	0.0247772521269418	0.0244202925908275	0	0.0586962846205354	0.206161259613832	0.0216979265346089	0.0612869581132869	0	0	0.0860036240845518	0.124968565397677	0	0.125936231853529	0	0	0.00119912851648351	0	0.00223790264974568	0.0193553739326225	0	0.00379395047145216	0.239465249493907
GSM2449813_Treat	0.025362646143468	0.00309616752134984	0	0.1065373650107	0.111394909141298	0	0.0552688356076274	0	0.00162617645394442	0	0.158396224866516	0	0.163955108071334	0	0	0.000152935861517566	0	0.00263807633178058	0.00806086127189504	0	0.0274188415273955	0.336091852191174
GSM2449814_Treat	0.0135095334588738	0.0132262068420346	0.00193821448078989	0.0931474789026601	0.105660792897131	0	0.0750878893796214	0	0	0.0689919547694497	0.156331629209512	0	0.155248168797855	0	0.0124109904077765	0	0	0.0103584970564761	0	0	0	0.29408864379782
GSM2449815_Treat	0.00271052776903002	0	0.00566372983187343	0.0367514409181139	0.0469846934000862	0	0.0203781666378815	0	0.00410324210803966	0	0.113538485507829	0	0.325197465055476	0.00578207786812423	0	0	0	0.000528694650211825	0.0125105729171754	0	0	0.425850903336158
GSM2449816_Treat	0.0258015656927658	0.00740283760877095	0	0.245739792994874	0.219978465511042	0	0.0364481414773408	0	0.00986131924688677	0	0.204512019364702	0	0.0890286851829198	0	0.000174093857683312	0.000133599209796007	0.000430689981096277	0.0050360872274299	0.00353140999785116	0	0.0127206542686726	0.139200638378169
GSM2449817_Treat	0.00899144063444875	0	0.00132936651844356	0.141067718674311	0.122215752684495	0	0.043618541148097	0	0	0	0.222886992310788	0	0.165082657970473	0	0	0	0	0.00374409431698625	0.0114988486025922	0	0	0.279564587139365
GSM2449818_Treat	0.0245049912715071	0	0	0.191583973401187	0.0530167339012555	0	0.0550061098260616	0	0	0.0987917253121254	0.188507834654991	0	0.0554167171558851	0	0	0	0	0.00301931196317323	0.00404122396034388	0	0	0.32611137855347
GSM2449819_Treat	0.0124837998953139	0	0.00232628552030509	0.199893824549093	0.0786112102147157	0	0.0554252661623017	0	0	0.0413935721527413	0.194962417325365	0	0.210873776144462	0	0	0	0	0.000812950080402937	0	0	0	0.2032168979553
GSM2449820_Treat	0.0225169244467121	0	0.00449940318308552	0.0746627119448972	0.0501351824648261	0	0.0820800999765496	0	0	0	0.175909854106639	0	0.149836278409903	0	0	0	0	0.0102302561435757	0.0101244368586732	0	0	0.420004852465139
GSM2449821_Treat	0.0206027849011187	0.00739449916378742	0.009670040855718	0.0651806295886856	0.129888944515872	0	0.039535839407385	0	0	0	0.162753121808596	0	0.132431736878997	0	0	0	0	0.00434806958006697	0.0125788746797398	0	0	0.415615458620034
GSM2449822_Treat	0	0.0125095797528354	0.00902154835257453	0.0733059513417574	0.071161015703321	0	0.0393372718629194	0	0	0	0.125957429152245	0	0.230415291170284	0	0	0	0	0.00691739487336393	0.00696251673126816	0	0	0.424412001059431
GSM2449823_Treat	0.0218906355350351	0.00941312172232051	0	0.175497456960043	0.09281192197349	0	0.0629371544835818	0	0	0	0.164276340677592	0	0.148805935269307	0	0	0	0	0	0.00584011327947008	0	0	0.318527320099161
GSM2449824_Treat	0.0122863098586966	0.0074584759778895	0.000986420339409963	0.0592400755231443	0.163767260700389	0	0.0403429322189069	0	0	0.0352143115979364	0.107298030918363	0	0.103459516183747	0	0	0	0	0.00592605242383355	0.0091093254603838	0	0	0.4549112887973
GSM2449825_Treat	0.02028379852703	0	0	0.259730051246339	0.111144607050817	0	0.0663568791346055	0	0	0	0.141765708503811	0	0.0992026178932615	0	0	0	0	0.00299130002357937	0.00214909224902791	0	0.0110625938904742	0.285313351481055
GSM2449826_Treat	0.00549223817947116	0.00268631853328858	0.00041833290322421	0.0987414669243662	0.106451246980722	0	0.0543739019477851	0	0	0	0.146283356336756	0	0.189981594152143	0	0	0	0	0.0020948501543221	0.0116006698202369	0	0	0.381876024067686
GSM2449827_Treat	0.0616796312658089	0	0	0.142466445047685	0.177907666543151	0	0.0218688359346739	0	0.00472278201119675	0.0400033821976936	0.0726507543479992	0	0.160215261317791	0	0	0.000696220230636152	0	0.00513673190003337	0.00786202649929148	0	0	0.304790262704039
GSM2449828_Treat	0.0138852997016867	0.00563482185833641	0.00238460995013571	0.111935898211639	0.0984155311838276	0	0.0648612336194412	0	0	0.084543710874168	0.119388458556418	0	0.15266810509836	0	0	0	0	0.00190914947786757	0.00513163247810215	0	0	0.339241548990018
GSM2449829_Treat	0	0	0.00208003676419486	0.118152030079529	0.0392388817241014	0	0.0260898876344689	0	0	0	0.133290382935071	0	0.108929516587856	0	0	0	0	0.00231580042660023	0.0118408845454193	0	0	0.558062579302759
GSM2449830_Treat	0.0114751855426279	0	0.000918563670236224	0.141154427409173	0.134658787995522	0	0.0427067664018387	0	0	0	0.157919190524793	0	0.110268148189972	0	0	0	0	0.00331312518799259	0.00404017078892348	0	0	0.393545634288922
GSM2449831_Treat	0	0.0249107411001925	0.0209448040587848	0.211679265397066	0.0735530768891795	0	0.0545765407044142	0	0	0	0.12223849752363	0	0.222160333664287	0	0	0	0	0.00540114578289431	0.0061784446718695	0	0	0.258357150207682
GSM2449832_Treat	0.0109797807666701	0.0301126436451207	0.00398082950297014	0.193388957552223	0.121762870230838	0	0.0510093893268366	0	0	0.0682749336320773	0.116733660435212	0	0.148487039727171	0	0	0	0	0.00615501926618777	0	0	0	0.249114875914694
GSM2449833_Treat	0.0364793659634102	0	0	0.111856185804361	0.102621567825533	0	0.0477597980587236	0	0	0	0.131740847177708	0	0.103199255154885	0	0	0	0	0.00562207383758695	0.00272948124602361	0	0	0.457991424931768
GSM2449834_Treat	0.00615373185627989	0	0.00576986071567585	0.229479854101699	0.00677772598786592	0	0.108286221446375	0	0	0.111176484113064	0.117415835377	0	0.167541606005162	0	0	0	0	0.0039864994985544	0.00933643071283331	0	0	0.234075750185491
GSM2449835_Treat	0.0118805034140599	0	0.0112066255258609	0.12671981105199	0.059184379564782	0	0.0883085904284715	0	0	0.000918636870371542	0.207541807425352	0	0.143413443772134	0	0	0	0	0.00448978261279142	0.00178397612626215	0	0	0.344552443207925
GSM2449836_Treat	0.0200431453876512	0	0	0.0661500199813847	0.112884331305408	0	0.0364999045919165	0	0.003698040674385	0	0.130759324371503	0	0.174803078819936	0	0	0	0	0.00259822356756734	0.00248242190311878	0	0	0.450081509397129
GSM2449837_Treat	0.00088247035791255	0.00681533760116839	0.00455000237257995	0.113296810200172	0.0162215799039303	0	0.0897253427848963	0	0	0.0499359634962416	0.123036207025701	0	0.0985863444425896	0.00338286836833152	0	0	0	0.00147957507874911	0	0	0	0.492087498367728
GSM2449839_Treat	0.0198711498097826	0.00373885701617668	0	0.0873606602211716	0.082546062926502	0	0.0332766171816022	0	0.00210320613528263	0	0.106880433457095	0	0.144477617087735	0	0	0	0	0.00165395839409094	0.016836467626273	0	0	0.501254970144289
GSM2449840_Treat	0.0451785887074061	0	0	0.049514951227877	0.141128427602527	0.0221376028653055	0.0340349261042035	0	0.00174777639317109	0	0.104123893274517	0	0.177485578652289	0	0	0	0	0.00216622128100133	0.0156078161436771	0	0	0.406874217748025
GSM2449841_Treat	0.0320794947151462	0	0	0.151279822791435	0.0525835708167439	0	0.0483107814624021	0	0	0.00743809312919428	0.254375544939307	0	0.160243980525356	0	0	0	0	0.00158700026927761	0.00141149083519467	0	0	0.290690220515943
GSM2449842_Treat	0.0366638417922668	0	0	0.160908137449505	0.164686457700444	0	0.0387530330781852	0	0	0.00506001167650204	0.135997236560758	0	0.148352167871454	0	0	0	0	0.00170895234254805	0.00696091886055409	0	0	0.300909242667783
GSM2449843_Treat	0.0128398306735637	0.0190982061537836	0.00304468756211603	0.126934142022819	0.202768320376501	0	0.0360956032157057	0	0	0	0.177737516552525	0	0.121007597826162	0	0	0.00140018955876011	0	0.00200190281051499	0.00464279710466217	0	0.00197428667433543	0.290454919468553
GSM2449844_Treat	0.0366135373472062	0	0	0.042118037233994	0.155929882829219	0	0.0461139407633639	0	0	0.000280541737151381	0.130945745821715	0	0.147024472990008	0	0	0	0	0.00597467914316761	0.00375196735512831	0	0	0.431247194779046
GSM2449845_Treat	0.0193597415850236	0	0.00194970414720272	0.127994604461749	0.0406473278033245	0	0.0372167858541499	0	0	0.0349126466660119	0.121194071989057	0	0.208429466671241	0	0	0.00367054424770676	0	0.00617486236218146	0.00565337822484934	0	0	0.392796865987503
GSM2449846_Treat	0.0170219209095041	0.00783468104708396	0	0.0669830011876426	0.123137172550378	0	0.03759666943305	0	0	0	0.134201707138078	0	0.167962009415122	0	0	0	0	0.0145650930371877	0.0124794073687572	0	0.00197349854258843	0.416244839370609
GSM2449847_Treat	0.00336769087684678	0	0.00336591831265563	0.0613511823416655	0.0994953161109508	0	0.0329480275313432	0	0	0	0.13726862604748	0	0.196133309193916	0.00876152444902571	0	0	0	0.000287105131670666	0.00314700488514038	0	0	0.453874295119305
GSM2449848_Treat	0.00736425630925437	0.0281934976726166	0.00856941619936387	0.123161056314624	0.103248648389681	0	0.0370838168047008	0	0	0	0.186587123333931	0	0.140683286235605	0	0	0	0	0.00418610167380228	0.015328822311733	0	0	0.345593974754688
GSM2449849_Treat	0.0194752784736361	0.0114291283774705	0	0.0387698008540368	0.175502181510648	0	0.0548260219686306	0	0	0.0254513715551344	0.178762438154726	0	0.107773646254331	0	0	0	0	0.00636388277470243	0.0184482784320191	0	0.00155662408566129	0.361641347559004
GSM2449850_Treat	0.00412069547359004	0	0.003161775007003	0.129070673567187	0.0436464259344918	0	0.0651446168298973	0	0	0	0.288417007965882	0	0.0351226695075117	0	0	0	0	0.00212329392732252	0	0	0.00378019849949477	0.42541264328762
GSM2449851_Treat	0.0247514438281139	0	0.000904300804176403	0.142294588810117	0.0908705492143322	0	0.0605799252790484	0	0	0.104398375612281	0.139129694075268	0	0.125334742965628	0	0	0	0	0.00281787605508865	0.00506204346923456	0	0	0.303856459886712
GSM2449852_Treat	0.00774266779501861	0.0115672219228611	0.000684362357890062	0.131690428205582	0.137621226010582	0	0.0523497104721124	0	0.0101837673408295	0	0.131201310950312	0	0.0865937414713463	0	0.00185445727036268	0	0.00636681241015428	0.00952956542682017	0	0	0	0.412614728366129
GSM2449853_Treat	0.0121798590062779	0	0.0064466295756415	0.122119203285061	0.0855074961109728	0	0.0593844474801341	0	0	0	0.184670057173769	0	0.194053583139258	0	0	0	0	0.00678436378765128	0.000141861474380747	0	0	0.328712498966853
GSM2449854_Treat	0.0253508902972838	0.00149067917868353	0	0.0485352562236716	0.15040301685159	0.0147689619133756	0.0370118701765584	0	0	0.0182049494053006	0.11802549343718	0	0.145344203146051	0.00127906278257928	0	0	0	0.00130676462940167	0.00506980153860486	0	0	0.43320905041972
GSM2449855_Treat	0.0200437782173467	0	0.0055232398330122	0.0519677278030482	0.160191685584703	0	0.0376896282765196	0	0.00474199516385091	0.00112129378213152	0.112641692716404	0	0.274645020894753	0.00146991997628092	0.00694838932256038	0	0	0.00495085499646562	0.00565058619191081	0	0	0.312414187241014
GSM2449856_Treat	0.0309910818653349	0	9.54431955773579e-05	0.110637573150808	0.153262706901664	0	0.0816249339000968	0	0.00861449995685155	0	0.177876480245841	0	0.158117536265845	0	0	0	0	0.00423860139649066	0.00672674970631465	0	0	0.267814393415175
GSM2449857_Treat	0.0108865558151394	0.0104116076066728	0.00373490545756949	0.125390780225791	0.125630052376673	0	0.0487807174701911	0	0	0	0.177869644602338	0	0.142444622324097	0	0	0	0	0.00235066572178849	0.0146552220145837	0	0	0.337845226385156
GSM2449858_Treat	0.0414437712045841	0.00628007463675408	0	0.103901832639847	0.148778982657699	0	0.0543729968158952	0	0.0139627316278891	0	0.181584281091356	0	0.116597717349808	0	0	0	0	0.00159989648239605	0.00106608813168684	0	0	0.330411627362086
GSM2449859_Treat	0.0120012321801383	0	0.00112123965900562	0.0992380584516005	0.17903627073123	0	0.0427459066376414	0	0.00288647731481238	0.0727138357416882	0.081484326316966	0	0.115818012535686	0	0	0	0	0.00348616161475128	0.0156599577947243	0	0	0.373808521021756
GSM2449860_Treat	0.0401210432960799	0	0	0.146591431041589	0.142748236167468	0	0.055368142703665	0	0	0.0518809517060939	0.283306542812199	0	0.127496052893327	0	0	0.00115104789465986	0	0.00450903925657178	0.0031550841302897	0	0	0.143672428098057
GSM2449861_Treat	0.0138381708593233	0.00118947536870438	0.00249816568094833	0.0915133557828138	0.0916989526709754	0	0.0358276875474213	0	0	0	0.092828226660892	0	0.0901124581752614	0	0	0	0	0.00397667786208696	0.0179244609953771	0	0	0.558592368396196
GSM2449863_Treat	0.0332194926408495	0	0	0.042893115419526	0.146676393981454	0	0.0359784597394956	0	0	0.00146848293850264	0.127287343180104	0	0.13065745411234	0.00203140575949345	0	0	0	0.0020993028296799	0.00616820566064056	0	0	0.471520343737914
GSM2449864_Treat	0.0134217184509464	0	0.00137687994347139	0.094033101488516	0.130895567025594	0	0.0325681464323575	0	0.0137759808009978	0.0159853400230895	0.183518252865419	0	0.0836642880818557	0	0.00260072894754322	0	0.00381302269055518	0.00579041737015263	0.0006304085068787	0	0	0.417926147372623
GSM2449865_Treat	0.00114766778928366	0.0168397264209816	0.00881264391660745	0.199102413078376	0.00720664032419145	0	0.0573903036104889	0	0	0	0.119350336958143	0	0.18055264667222	0	0	0.000205375310435417	0	0.0121745268861771	0.00333937523140008	0	0	0.393878343801696
GSM2449866_Treat	0.0109878489208901	0	0.00342052145461179	0.148133152899794	0.0270746947015054	0	0.0477357138235072	0	0	0.0179052991150767	0.139301027198382	0	0.189211701771867	0	0	0	0	0.00263368609362505	0.00461063648936476	0	0	0.408985717531376
GSM2449867_Treat	0.00578356557598381	0	0	0.181511435378414	0.0556150544606729	0	0.0565939731954478	0	0	0.0141244528358913	0.231234214318036	0	0.191476152456799	0	0	0	0	0.000522780758945544	0	0	0	0.26313837101981
GSM2449868_Treat	0.0313695454235426	0.000242381341188139	0	0.0951395535922106	0.113002569233226	0	0.046907635615248	0	0.00182593547621636	0	0.138583046331924	0	0.267245100893493	0	0	0	0	0.0125665926386603	0.00594123139741776	0	0	0.287176408056873
GSM2449869_Treat	0.0195433711549325	0	0.0013333698356205	0.0423371360007024	0.0645337037848468	0	0.045323430884714	0	0	0.00855460325026159	0.13406085943452	0	0.163765203594718	0	0	0	0	0.00307648604863072	0.00963168843519999	0	0	0.507840147575853
GSM2449870_Treat	0.0275740533349058	0	0	0.058192737605611	0.102544358481899	0	0.0642632330488122	0	0	0	0.266598931845515	0	0.135359436435618	0	0.00168037798437777	0	0.00426694912675966	0.003865071071382	0	0.00263856778873665	0	0.333016283276383
GSM2449871_Treat	0.025818074554387	0.00380566967230099	0	0.142724162901606	0.0539080845246581	0	0.048884183314117	0	0	0	0.237016539709244	0	0.161533537714581	0	0	0	0	0.00213384771445952	0.00676513669610124	0	0	0.317410763198545
GSM2449872_Treat	0.025887249360698	0	0	0.055755891328131	0.0925651743741507	0	0.0548434367677217	0	0	0.013935631585041	0.217377538233893	0	0.204871971254958	0	0.000451316908503735	0	0.00073035959258661	0.00671623508249363	0.00473315001523185	0	0	0.322132045496591
GSM2449873_Treat	0.0255424956096841	0.0108807816909877	0	0.100708400132187	0.137051164395956	0	0.0551410722333521	0	0.00323967001273623	0	0.233749617727818	0	0.166041039601902	0	0	0	0	0.00424695964887367	0.00827275281918862	0	0	0.255126046127316
GSM2449874_Treat	0.0180087954123189	0	0.00163116031851829	0.0978601422749001	0.126667552398177	0	0.0583088913041999	0	0.00178900473453509	0	0.138731378682791	0	0.0619247419012584	0	0.00200073793790014	0	0	0	0.00352746545612657	0	0	0.489550129579274
GSM2449875_Treat	0.033321131947975	0	0.00584465575965522	0.0832648106582514	0.0709889251679677	0	0.0607080038446419	0	0	0.0387415143900307	0.109895347955799	0	0.139590411510687	0.0244946976272428	0.000490336887951589	0	0	0	0	0	0	0.432660164249798
GSM2449876_Treat	0.0182231389448726	0	0.00026420434596522	0.187601549377565	0.0732785894960696	0	0.0936039741394106	0	0	0.120655341415278	0.121940869716925	0	0.144941166629868	0	0	0	0	0.00242880591501278	0.00249422132548334	0	0	0.23456813869355
GSM2449877_Treat	0.00850360645662156	0	0	0.109889776131455	0.0714454590495247	0	0.0468409603449362	0	0	0	0.157929971176453	0	0.159205535076665	0	0	0	0	0	0.0238733886292185	0	0	0.422311303135126
GSM2449878_Treat	0	0	0.00559833536897368	0.14493899072437	0.0314219243811035	0	0.0869335210055343	0	0	0.14404091999373	0.087292317630316	0	0.160497373453017	0	0.00569363801941463	0	0.00619140301674333	0.00256005871531063	0	0	0	0.324831517691486
GSM2449879_Treat	0.0276251727924173	0	0.00291665347496553	0.0389434777961359	0.129292685981874	0	0.052488149792748	0	0.00315108271970521	0.0419758360906818	0.0737071767301044	0	0.270676558223446	0	0.000908446012869193	0	0	0.00302536612768404	0.00798405754103724	0	0.000697157093965326	0.346608179622366
GSM2449880_Treat	0.0472440543316563	0	0	0.179526366084217	0.109800027537749	0	0.0308832202245076	0	0	0	0.0973904423986592	0	0.126818796816875	0.0116980061276577	0	0	0	0.00144064789181522	0.00104477398190954	0	0	0.394153664604953
GSM2449881_Treat	0.0255482441727398	0	0.000375383604554791	0.192050011748752	0.144372682208725	0	0.031322220253107	0	0.00853737045743129	0	0.105209943706324	0	0.121594087418098	0.00242202682716145	0	0	0	0.00266980823269061	0.00798267451564444	0	0.00361242104712476	0.354303125807647
GSM2449882_Treat	0.0160342103270854	0.00568319115085305	0.00115088050824486	0.0996508032275302	0.117243876429181	0	0.0421227774035027	0	0.00392581042469	0	0.138310232604171	0	0.193028532867671	0	0	0	0	0.00244700060355784	0	0	0	0.380402684453513
GSM2449883_Treat	0	0.0181182239530311	0.00888858936823943	0.0905670073736101	0	0	0.0379618329678141	0	0	0.0446733629371796	0.108734580112524	0	0.0835337757974017	0	0	0	0	0	0.000546842844900904	0	0	0.606975784645299
GSM2449884_Treat	0.00674736164174249	0.0333205027295119	0.00431178276345002	0.106688328775107	0.123512914557401	0	0.0597476756240909	0	0	0	0.163518367032231	0	0.17387359738838	0	0	0	0	0.00530343681009474	0.00521372831341451	0	0	0.317762304364577
GSM2449885_Treat	0.0302332428009291	0	0	0.113143267678315	0.0966326022844317	0	0.0447734234336477	0	0	0	0.155983431094097	0	0.121921135388464	0	0	0	0	0.00165696769589072	0.014149097898017	0	0	0.421506831726208
GSM2449886_Treat	0.00291794886867643	0.0275566403798681	0.00396109194877509	0.0484948723089183	0.123587905615161	0	0.0538245359836383	0	0	0.00189628492739935	0.115291887808175	0	0.227079915882198	0	0.00180010051455909	0	0	0.00495241356900459	0.013703996038311	0	0	0.374932406155316
GSM2449887_Treat	0.014342864287919	0.0183901688483706	0.00521740526044062	0.0793844173567004	0.143008596478042	0	0.0669507909473327	0	0.00274593129944659	0	0.162881987223986	0	0.16622023193939	0	0	0.00167091350207294	0	0.00363395053401457	0.00493262139607309	0	0.0331869701091855	0.297433150817026
